Audit_ID,Department,Audit_Finding,Risk_Level,Audit_Date,Auditor_Name
8766,Finance,Control Weakness,High,2022-05-10,David Kim
8767,Finance,Non-compliance,High,2022-08-29,Carol Lee
8768,Operations,Non-compliance,Medium,2022-09-25,Carol Lee
8769,Finance,Non-compliance,Low,2022-06-24,Bob Smith
8770,IT,Control Weakness,Low,2022-10-03,Eva Brown
8771,Finance,Control Weakness,Low,2022-02-13,David Kim
8772,IT,Non-compliance,Medium,2022-11-27,Eva Brown
8773,Marketing,Non-compliance,High,2022-11-12,Eva Brown
8774,Finance,Non-compliance,Medium,2022-03-28,Bob Smith
8775,Operations,Control Weakness,Low,2022-06-16,Carol Lee
8776,HR,Non-compliance,Low,2022-08-08,Carol Lee
8777,Finance,Fraudulent Activity,High,2022-06-25,Alice Johnson
8778,Operations,Control Weakness,Low,2022-05-09,Alice Johnson
8779,HR,Non-compliance,Medium,2022-06-13,David Kim
8780,IT,Control Weakness,Medium,2022-03-07,David Kim
8781,Operations,Fraudulent Activity,High,2022-10-27,David Kim
8782,IT,Non-compliance,Medium,2022-10-10,Carol Lee
8783,Operations,Fraudulent Activity,High,2022-04-22,Bob Smith
8784,Finance,Fraudulent Activity,Medium,2022-03-31,Carol Lee
8785,Marketing,Non-compliance,Medium,2022-06-04,Alice Johnson
8786,Operations,Control Weakness,High,2022-12-01,Alice Johnson
8787,IT,Fraudulent Activity,High,2022-08-13,Carol Lee
8788,Finance,Fraudulent Activity,Low,2022-06-12,Eva Brown
8789,HR,Non-compliance,Medium,2022-05-17,Alice Johnson
8790,IT,Fraudulent Activity,Low,2022-11-08,Eva Brown
8791,HR,Non-compliance,High,2022-11-07,Eva Brown
8792,HR,Non-compliance,Medium,2022-03-15,Carol Lee
8793,Finance,Non-compliance,High,2022-04-12,David Kim
8794,HR,Fraudulent Activity,Low,2022-07-31,Bob Smith
8795,Operations,Control Weakness,Low,2022-09-15,Bob Smith
8796,Finance,Non-compliance,Medium,2022-01-11,David Kim
8797,Finance,Control Weakness,Medium,2022-09-18,Alice Johnson
8798,IT,Non-compliance,High,2022-04-09,David Kim
8799,Operations,Fraudulent Activity,Low,2022-02-21,Carol Lee
8800,IT,Fraudulent Activity,Medium,2022-07-30,Alice Johnson
8801,Operations,Fraudulent Activity,Medium,2022-05-29,Bob Smith
8802,HR,Fraudulent Activity,Medium,2022-07-20,Bob Smith
8803,IT,Control Weakness,Medium,2022-07-29,Eva Brown
8804,Finance,Fraudulent Activity,High,2022-12-29,David Kim
8805,Finance,Control Weakness,High,2022-02-03,Eva Brown
8806,Marketing,Control Weakness,Medium,2022-11-12,Bob Smith
8807,Marketing,Control Weakness,Low,2022-12-12,Eva Brown
8808,Operations,Fraudulent Activity,Medium,2022-04-22,Bob Smith
8809,IT,Control Weakness,Low,2022-04-02,Alice Johnson
8810,Marketing,Fraudulent Activity,Low,2022-05-23,Alice Johnson
8811,HR,Non-compliance,High,2022-03-29,Carol Lee
8812,HR,Non-compliance,Low,2022-08-02,David Kim
8813,IT,Non-compliance,Medium,2022-07-04,Alice Johnson
8814,Marketing,Control Weakness,Low,2022-05-09,Bob Smith
8815,IT,Control Weakness,High,2022-06-10,Bob Smith
8816,Operations,Control Weakness,Low,2022-07-14,Eva Brown
8817,Marketing,Fraudulent Activity,High,2022-01-17,Alice Johnson
8818,HR,Control Weakness,Low,2022-12-26,Carol Lee
8819,Marketing,Non-compliance,Low,2022-04-28,David Kim
8820,Operations,Non-compliance,Medium,2022-04-24,Alice Johnson
8821,HR,Control Weakness,High,2022-02-22,Alice Johnson
8822,Operations,Fraudulent Activity,Low,2022-08-01,Eva Brown
8823,Marketing,Control Weakness,Medium,2022-07-29,Eva Brown
8824,IT,Fraudulent Activity,Medium,2022-07-27,David Kim
8825,Finance,Fraudulent Activity,Medium,2022-11-14,Carol Lee
8826,HR,Fraudulent Activity,Medium,2022-01-04,David Kim
8827,HR,Non-compliance,Low,2022-06-21,Carol Lee
8828,IT,Non-compliance,Medium,2022-01-26,David Kim
8829,Finance,Non-compliance,High,2022-06-22,Alice Johnson
8830,Finance,Non-compliance,Medium,2022-06-07,Carol Lee
8831,Finance,Fraudulent Activity,Medium,2022-05-24,Carol Lee
8832,Operations,Control Weakness,High,2022-12-03,Carol Lee
8833,Finance,Control Weakness,High,2022-04-14,Eva Brown
8834,IT,Control Weakness,Medium,2022-10-19,Bob Smith
8835,IT,Fraudulent Activity,Low,2022-03-09,Eva Brown
8836,Marketing,Control Weakness,High,2022-09-20,Bob Smith
8837,Marketing,Control Weakness,Medium,2022-01-15,Alice Johnson
8838,HR,Fraudulent Activity,Low,2022-10-15,Eva Brown
8839,HR,Control Weakness,Low,2022-09-04,David Kim
8840,Marketing,Non-compliance,Medium,2022-02-21,Carol Lee
8841,IT,Fraudulent Activity,Low,2022-07-11,Alice Johnson
8842,Operations,Non-compliance,Medium,2022-04-07,Bob Smith
8843,Marketing,Non-compliance,Medium,2022-02-13,Carol Lee
8844,IT,Fraudulent Activity,Medium,2022-01-29,Eva Brown
8845,Finance,Fraudulent Activity,Medium,2022-06-16,Carol Lee
8846,Finance,Fraudulent Activity,Low,2022-02-19,Alice Johnson
8847,IT,Non-compliance,High,2022-02-06,Alice Johnson
8848,Finance,Fraudulent Activity,High,2022-11-03,Eva Brown
8849,Marketing,Fraudulent Activity,Low,2022-02-27,Alice Johnson
8850,IT,Non-compliance,High,2022-01-14,Bob Smith
8851,HR,Control Weakness,Medium,2022-08-25,David Kim
8852,Operations,Non-compliance,Low,2022-07-23,David Kim
8853,HR,Control Weakness,Medium,2022-11-01,Alice Johnson
8854,Operations,Control Weakness,Medium,2022-01-07,Eva Brown
8855,HR,Control Weakness,Medium,2022-05-25,Eva Brown
8856,HR,Fraudulent Activity,Low,2022-01-27,Bob Smith
8857,HR,Fraudulent Activity,Medium,2022-10-19,Alice Johnson
8858,IT,Fraudulent Activity,Low,2022-01-25,Alice Johnson
8859,Marketing,Fraudulent Activity,High,2022-02-21,Alice Johnson
8860,HR,Control Weakness,High,2022-12-16,Alice Johnson
8861,HR,Non-compliance,Medium,2022-02-08,Eva Brown
8862,HR,Non-compliance,Medium,2022-08-25,Alice Johnson
8863,Operations,Fraudulent Activity,Low,2022-04-22,David Kim
8864,Finance,Control Weakness,High,2022-11-21,Carol Lee
8865,HR,Control Weakness,High,2022-10-02,David Kim
8866,IT,Control Weakness,Medium,2022-04-11,Carol Lee
8867,IT,Non-compliance,High,2022-10-15,Alice Johnson
8868,Operations,Control Weakness,Medium,2022-10-10,Bob Smith
8869,Operations,Control Weakness,Low,2022-05-30,Carol Lee
8870,HR,Fraudulent Activity,Medium,2022-06-08,David Kim
8871,IT,Control Weakness,Low,2022-10-30,Carol Lee
8872,HR,Non-compliance,High,2022-04-07,Alice Johnson
8873,HR,Non-compliance,High,2022-10-14,Carol Lee
8874,Marketing,Fraudulent Activity,High,2022-03-29,Carol Lee
8875,Finance,Control Weakness,High,2022-09-20,Bob Smith
8876,Marketing,Non-compliance,High,2022-01-03,David Kim
8877,Marketing,Control Weakness,Medium,2022-05-31,Bob Smith
8878,IT,Non-compliance,High,2022-08-20,Bob Smith
8879,IT,Non-compliance,High,2022-05-29,Eva Brown
8880,IT,Non-compliance,High,2022-05-04,Carol Lee
8881,Operations,Non-compliance,High,2022-05-25,Eva Brown
8882,HR,Control Weakness,Medium,2022-06-27,Eva Brown
8883,Operations,Non-compliance,High,2022-06-23,Bob Smith
8884,Marketing,Control Weakness,Low,2022-04-17,Eva Brown
8885,Marketing,Non-compliance,Medium,2022-03-30,David Kim
8886,HR,Fraudulent Activity,High,2022-09-02,Alice Johnson
8887,Marketing,Non-compliance,Low,2022-07-31,Carol Lee
8888,Operations,Control Weakness,Medium,2022-07-12,Carol Lee
8889,Marketing,Non-compliance,High,2022-08-21,Eva Brown
8890,Marketing,Control Weakness,High,2022-11-10,Carol Lee
8891,HR,Fraudulent Activity,Medium,2022-06-20,David Kim
8892,Operations,Non-compliance,Medium,2022-06-27,Bob Smith
8893,Marketing,Control Weakness,Medium,2022-12-26,Alice Johnson
8894,HR,Control Weakness,High,2022-03-10,Alice Johnson
8895,Finance,Control Weakness,Medium,2022-10-30,Carol Lee
8896,Operations,Control Weakness,Medium,2022-11-13,Alice Johnson
8897,HR,Fraudulent Activity,Low,2022-12-06,Bob Smith
8898,Finance,Non-compliance,Low,2022-02-08,Alice Johnson
8899,Operations,Non-compliance,High,2022-03-16,Alice Johnson
8900,Finance,Control Weakness,Low,2022-08-25,Carol Lee
8901,Operations,Fraudulent Activity,Medium,2022-01-25,Carol Lee
8902,IT,Fraudulent Activity,High,2022-05-10,David Kim
8903,Finance,Non-compliance,Low,2022-06-13,Carol Lee
8904,HR,Control Weakness,Medium,2022-11-27,David Kim
8905,Marketing,Control Weakness,Medium,2022-08-06,Bob Smith
8906,Operations,Non-compliance,High,2022-12-31,Carol Lee
8907,Finance,Control Weakness,Low,2022-06-22,David Kim
8908,Operations,Control Weakness,High,2022-01-24,David Kim
8909,IT,Non-compliance,Low,2022-01-02,David Kim
8910,Finance,Control Weakness,High,2022-09-02,Alice Johnson
8911,Marketing,Non-compliance,Medium,2022-07-09,Carol Lee
8912,HR,Non-compliance,High,2022-11-05,Bob Smith
8913,Operations,Fraudulent Activity,Low,2022-06-19,Bob Smith
8914,IT,Fraudulent Activity,High,2022-06-13,Eva Brown
8915,HR,Control Weakness,Low,2022-05-05,Alice Johnson
8916,Marketing,Fraudulent Activity,High,2022-06-02,David Kim
8917,IT,Fraudulent Activity,Medium,2022-07-19,Eva Brown
8918,Finance,Control Weakness,High,2022-05-19,Alice Johnson
8919,HR,Control Weakness,Medium,2022-01-28,Alice Johnson
8920,Marketing,Non-compliance,High,2022-06-15,David Kim
8921,Marketing,Fraudulent Activity,Low,2022-02-07,Bob Smith
8922,Finance,Fraudulent Activity,High,2022-11-20,Bob Smith
8923,Marketing,Non-compliance,Low,2022-08-04,David Kim
8924,IT,Fraudulent Activity,Medium,2022-10-15,Carol Lee
8925,Marketing,Fraudulent Activity,Medium,2022-08-28,David Kim
8926,Marketing,Control Weakness,High,2022-02-28,Alice Johnson
8927,HR,Non-compliance,High,2022-01-12,Bob Smith
8928,Finance,Control Weakness,Medium,2022-11-29,Bob Smith
8929,Finance,Control Weakness,Medium,2022-03-29,Carol Lee
8930,Marketing,Fraudulent Activity,Low,2022-02-14,Carol Lee
8931,Operations,Non-compliance,High,2022-02-26,Alice Johnson
8932,IT,Non-compliance,Low,2022-10-14,Alice Johnson
8933,HR,Fraudulent Activity,Low,2022-10-17,Alice Johnson
8934,IT,Control Weakness,Medium,2022-06-28,David Kim
8935,IT,Control Weakness,Medium,2022-12-05,David Kim
8936,Marketing,Control Weakness,Low,2022-12-20,Bob Smith
8937,IT,Fraudulent Activity,High,2022-06-22,Bob Smith
8938,IT,Control Weakness,Low,2022-06-29,Bob Smith
8939,Marketing,Fraudulent Activity,Medium,2022-02-03,David Kim
8940,IT,Fraudulent Activity,High,2022-02-10,David Kim
8941,Finance,Fraudulent Activity,Medium,2022-09-15,Eva Brown
8942,Marketing,Fraudulent Activity,Medium,2022-02-05,Eva Brown
8943,IT,Fraudulent Activity,Low,2022-07-27,David Kim
8944,HR,Non-compliance,High,2022-07-26,Alice Johnson
8945,Operations,Fraudulent Activity,High,2022-12-15,Eva Brown
8946,HR,Fraudulent Activity,Low,2022-11-23,David Kim
8947,Finance,Control Weakness,Low,2022-03-03,Bob Smith
8948,Marketing,Fraudulent Activity,High,2022-11-14,Carol Lee
8949,Marketing,Fraudulent Activity,Medium,2022-06-30,David Kim
8950,Operations,Control Weakness,Medium,2022-03-06,Alice Johnson
8951,HR,Fraudulent Activity,High,2022-07-31,Carol Lee
8952,HR,Control Weakness,High,2022-12-06,Alice Johnson
8953,HR,Control Weakness,High,2022-01-23,Bob Smith
8954,Operations,Fraudulent Activity,High,2022-12-17,Alice Johnson
8955,Marketing,Fraudulent Activity,High,2022-05-24,Carol Lee
8956,IT,Fraudulent Activity,Low,2022-06-28,Alice Johnson
8957,IT,Fraudulent Activity,Low,2022-11-18,Eva Brown
8958,IT,Fraudulent Activity,Low,2022-11-02,Eva Brown
8959,Finance,Fraudulent Activity,Medium,2022-01-18,Bob Smith
8960,Operations,Fraudulent Activity,Medium,2022-11-26,Bob Smith
8961,Marketing,Non-compliance,Low,2022-09-24,Eva Brown
8962,Operations,Control Weakness,High,2022-11-19,Alice Johnson
8963,Operations,Non-compliance,High,2022-08-12,Eva Brown
8964,HR,Fraudulent Activity,Low,2022-11-06,Alice Johnson
8965,IT,Fraudulent Activity,Low,2022-06-06,Bob Smith
8966,IT,Control Weakness,Medium,2022-12-07,David Kim
8967,Marketing,Fraudulent Activity,High,2022-10-22,Carol Lee
8968,Finance,Non-compliance,Medium,2022-03-02,Carol Lee
8969,Operations,Control Weakness,Medium,2022-08-17,David Kim
8970,Operations,Control Weakness,Medium,2022-03-22,Eva Brown
8971,Operations,Control Weakness,High,2022-12-16,David Kim
8972,HR,Fraudulent Activity,High,2022-12-03,Bob Smith
8973,HR,Fraudulent Activity,Medium,2022-03-01,Alice Johnson
8974,Finance,Non-compliance,Low,2022-06-09,Carol Lee
8975,IT,Fraudulent Activity,High,2022-11-27,Bob Smith
8976,HR,Non-compliance,Medium,2022-09-30,Carol Lee
8977,HR,Control Weakness,High,2022-11-18,Bob Smith
8978,IT,Fraudulent Activity,High,2022-02-24,Bob Smith
8979,Finance,Control Weakness,High,2022-09-09,Eva Brown
8980,Operations,Non-compliance,Medium,2022-07-17,Alice Johnson
8981,Finance,Control Weakness,High,2022-04-09,Carol Lee
8982,Finance,Non-compliance,Medium,2022-08-01,Bob Smith
8983,HR,Fraudulent Activity,Low,2022-09-23,David Kim
8984,Operations,Fraudulent Activity,Low,2022-11-21,Bob Smith
8985,Operations,Fraudulent Activity,Medium,2022-04-20,David Kim
8986,HR,Control Weakness,Low,2022-09-03,Alice Johnson
8987,IT,Fraudulent Activity,High,2022-02-22,David Kim
8988,Finance,Non-compliance,High,2022-09-02,Alice Johnson
8989,HR,Fraudulent Activity,High,2022-05-26,David Kim
8990,Finance,Control Weakness,Medium,2022-08-05,Alice Johnson
8991,IT,Non-compliance,Low,2022-03-06,Carol Lee
8992,Finance,Control Weakness,Low,2022-03-10,Carol Lee
8993,Marketing,Fraudulent Activity,Medium,2022-12-06,Bob Smith
8994,Marketing,Fraudulent Activity,High,2022-12-09,Alice Johnson
8995,HR,Fraudulent Activity,High,2022-05-26,David Kim
8996,Operations,Control Weakness,Low,2022-10-20,Alice Johnson
8997,Finance,Fraudulent Activity,High,2022-06-02,David Kim
8998,IT,Non-compliance,High,2022-11-21,David Kim
8999,IT,Control Weakness,High,2022-07-19,Carol Lee
9000,Finance,Fraudulent Activity,Low,2022-09-14,Carol Lee
9001,Marketing,Fraudulent Activity,Low,2022-04-22,Bob Smith
9002,Operations,Non-compliance,High,2022-09-01,David Kim
9003,IT,Fraudulent Activity,Medium,2022-04-06,David Kim
9004,IT,Control Weakness,High,2022-10-16,Alice Johnson
9005,HR,Non-compliance,Medium,2022-07-10,Bob Smith
9006,Marketing,Non-compliance,Low,2022-02-10,David Kim
9007,Finance,Non-compliance,High,2022-11-11,Carol Lee
9008,Marketing,Control Weakness,Medium,2022-06-23,David Kim
9009,IT,Non-compliance,Medium,2022-04-21,David Kim
9010,IT,Non-compliance,Low,2022-10-10,Alice Johnson
9011,IT,Control Weakness,High,2022-06-27,Carol Lee
9012,Marketing,Control Weakness,Medium,2022-05-01,Alice Johnson
9013,HR,Non-compliance,Medium,2022-08-21,Alice Johnson
9014,Operations,Control Weakness,Medium,2022-09-09,Alice Johnson
9015,Operations,Fraudulent Activity,High,2022-10-03,Alice Johnson
9016,HR,Fraudulent Activity,Low,2022-07-26,Eva Brown
9017,IT,Fraudulent Activity,Medium,2022-07-16,Bob Smith
9018,Operations,Non-compliance,High,2022-02-15,David Kim
9019,HR,Non-compliance,Low,2022-08-31,Alice Johnson
9020,Finance,Fraudulent Activity,Low,2022-03-09,Bob Smith
9021,HR,Fraudulent Activity,Medium,2022-03-14,Bob Smith
9022,Operations,Control Weakness,Medium,2022-05-16,Bob Smith
9023,Operations,Control Weakness,Low,2022-03-25,David Kim
9024,IT,Fraudulent Activity,High,2022-01-25,Alice Johnson
9025,Operations,Fraudulent Activity,Low,2022-12-17,Alice Johnson
9026,Operations,Non-compliance,High,2022-04-25,Alice Johnson
9027,Operations,Control Weakness,High,2022-08-12,Alice Johnson
9028,Operations,Fraudulent Activity,Low,2022-09-03,Bob Smith
9029,IT,Non-compliance,Medium,2022-11-09,Carol Lee
9030,IT,Control Weakness,High,2022-04-21,Alice Johnson
9031,Finance,Control Weakness,High,2022-12-14,David Kim
9032,HR,Non-compliance,Low,2022-02-02,Carol Lee
9033,Marketing,Control Weakness,Low,2022-07-14,Carol Lee
9034,Operations,Fraudulent Activity,High,2022-09-09,Carol Lee
9035,IT,Control Weakness,High,2022-01-22,Eva Brown
9036,Finance,Control Weakness,High,2022-10-27,Eva Brown
9037,HR,Control Weakness,Low,2022-01-31,Eva Brown
9038,Finance,Control Weakness,High,2022-12-11,David Kim
9039,Marketing,Non-compliance,Low,2022-11-23,Alice Johnson
9040,Operations,Non-compliance,Low,2022-08-09,Bob Smith
9041,HR,Fraudulent Activity,High,2022-05-03,David Kim
9042,Operations,Non-compliance,Low,2022-04-04,David Kim
9043,HR,Non-compliance,Medium,2022-01-18,Carol Lee
9044,Marketing,Non-compliance,Low,2022-07-13,Alice Johnson
9045,Marketing,Non-compliance,High,2022-02-11,Eva Brown
9046,IT,Non-compliance,Medium,2022-04-26,Eva Brown
9047,IT,Fraudulent Activity,High,2022-08-06,Eva Brown
9048,HR,Fraudulent Activity,Low,2022-03-20,David Kim
9049,IT,Control Weakness,High,2022-12-08,Bob Smith
9050,Finance,Non-compliance,Low,2022-01-12,Bob Smith
9051,Operations,Fraudulent Activity,High,2022-06-04,Alice Johnson
9052,HR,Control Weakness,High,2022-08-01,Carol Lee
9053,Marketing,Control Weakness,Medium,2022-11-03,Carol Lee
9054,Operations,Fraudulent Activity,Medium,2022-06-08,David Kim
9055,Operations,Fraudulent Activity,Low,2022-12-12,Carol Lee
9056,Operations,Fraudulent Activity,Medium,2022-05-10,David Kim
9057,HR,Fraudulent Activity,Medium,2022-10-26,Eva Brown
9058,IT,Control Weakness,High,2022-01-10,Carol Lee
9059,Marketing,Non-compliance,High,2022-02-28,David Kim
9060,Marketing,Fraudulent Activity,Low,2022-05-05,David Kim
9061,Finance,Control Weakness,Low,2022-02-09,Alice Johnson
9062,Operations,Non-compliance,Medium,2022-11-03,David Kim
9063,Operations,Fraudulent Activity,High,2022-04-24,Bob Smith
9064,Operations,Fraudulent Activity,Medium,2022-09-13,David Kim
9065,Operations,Control Weakness,Medium,2022-08-09,Carol Lee
9066,IT,Non-compliance,High,2022-03-04,David Kim
9067,Finance,Fraudulent Activity,Low,2022-11-01,Alice Johnson
9068,Marketing,Non-compliance,Low,2022-12-26,Alice Johnson
9069,Finance,Control Weakness,High,2022-12-07,Bob Smith
9070,HR,Fraudulent Activity,Low,2022-05-07,Eva Brown
9071,Finance,Control Weakness,Low,2022-04-17,Eva Brown
9072,Marketing,Control Weakness,High,2022-07-28,Carol Lee
9073,IT,Control Weakness,Medium,2022-11-20,Alice Johnson
9074,Operations,Non-compliance,Low,2022-03-24,Bob Smith
9075,HR,Non-compliance,Low,2022-12-28,Alice Johnson
9076,HR,Fraudulent Activity,Medium,2022-07-09,Bob Smith
9077,Operations,Non-compliance,Low,2022-06-29,Alice Johnson
9078,Operations,Control Weakness,Medium,2022-06-12,Eva Brown
9079,HR,Fraudulent Activity,Low,2022-11-28,Bob Smith
9080,Marketing,Non-compliance,Low,2022-02-22,Bob Smith
9081,Finance,Fraudulent Activity,Medium,2022-12-30,Bob Smith
9082,Operations,Fraudulent Activity,Medium,2022-01-20,David Kim
9083,Operations,Control Weakness,High,2022-09-27,Alice Johnson
9084,IT,Non-compliance,Low,2022-09-28,Eva Brown
9085,HR,Fraudulent Activity,Low,2022-08-23,Eva Brown
9086,Marketing,Control Weakness,Medium,2022-01-04,Bob Smith
9087,HR,Fraudulent Activity,High,2022-03-05,Alice Johnson
9088,IT,Fraudulent Activity,Medium,2022-11-04,Carol Lee
9089,HR,Fraudulent Activity,Low,2022-12-30,Carol Lee
9090,Marketing,Non-compliance,Low,2022-07-02,Alice Johnson
9091,Finance,Fraudulent Activity,Medium,2022-12-24,Carol Lee
9092,Finance,Fraudulent Activity,Low,2022-01-09,Eva Brown
9093,HR,Fraudulent Activity,Low,2022-05-25,Bob Smith
9094,IT,Control Weakness,High,2022-04-06,David Kim
9095,Finance,Fraudulent Activity,Medium,2022-01-04,David Kim
9096,Finance,Control Weakness,Medium,2022-05-26,Eva Brown
9097,Operations,Non-compliance,Low,2022-04-29,Alice Johnson
9098,Marketing,Non-compliance,High,2022-03-29,Eva Brown
9099,IT,Non-compliance,High,2022-04-23,Bob Smith
9100,IT,Control Weakness,Low,2022-06-08,David Kim
9101,Finance,Non-compliance,Medium,2022-12-30,Eva Brown
9102,Marketing,Control Weakness,Medium,2022-12-01,Bob Smith
9103,IT,Control Weakness,Low,2022-06-13,Carol Lee
9104,Marketing,Fraudulent Activity,High,2022-03-09,Carol Lee
9105,HR,Fraudulent Activity,Medium,2022-08-08,Alice Johnson
9106,Finance,Control Weakness,Medium,2022-08-04,David Kim
9107,HR,Control Weakness,Low,2022-09-17,Bob Smith
9108,HR,Control Weakness,Low,2022-01-03,Bob Smith
9109,Marketing,Fraudulent Activity,High,2022-03-29,Eva Brown
9110,Finance,Control Weakness,Medium,2022-07-23,David Kim
9111,Operations,Control Weakness,High,2022-03-01,Eva Brown
9112,Finance,Control Weakness,Medium,2022-02-18,Alice Johnson
9113,HR,Non-compliance,High,2022-07-24,David Kim
9114,HR,Non-compliance,High,2022-08-04,Alice Johnson
9115,Marketing,Control Weakness,Low,2022-01-27,Eva Brown
9116,Operations,Control Weakness,Medium,2022-09-09,Eva Brown
9117,Operations,Control Weakness,Low,2022-04-04,David Kim
9118,Operations,Control Weakness,Medium,2022-06-12,Bob Smith
9119,Finance,Control Weakness,High,2022-08-13,Alice Johnson
9120,Marketing,Control Weakness,Low,2022-03-08,Bob Smith
